100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
100,100	-0.5	0,0
